simulation_number,final_capital,roi,max_drawdown
103,167123.5,457.0783333333333,36.16463208052371
104,167123.5,457.0783333333333,36.4953080375357
105,167123.5,457.0783333333333,34.41222876829321
106,167123.5,457.0783333333333,15.544532902102251
107,167123.5,457.0783333333333,21.933196227217927
108,167123.5,457.0783333333333,15.280133877401312
109,167123.5,457.0783333333333,16.734552596838075
110,167123.5,457.0783333333333,17.35284165068725
111,167123.5,457.0783333333333,27.668603645319195
112,167123.5,457.0783333333333,17.9876830287396
113,167123.5,457.0783333333333,61.876983660514874
114,167123.5,457.0783333333333,19.4929903609873
115,167123.5,457.0783333333333,27.736364307328955
116,167123.5,457.0783333333333,18.84132976132489
117,167123.5,457.0783333333333,15.854680666250134
118,167123.5,457.0783333333333,32.792455295885695
119,167123.5,457.0783333333333,32.84976415815157
120,167123.5,457.0783333333333,22.44521621538556
121,167123.5,457.0783333333333,25.477738833724757
122,167123.5,457.0783333333333,27.722096270165704
123,167123.5,457.0783333333333,14.991067936534783
124,167123.5,457.0783333333333,20.031168673969617
125,167123.5,457.0783333333333,22.369423262899346
126,167123.5,457.0783333333333,33.73443107451974
127,167123.5,457.0783333333333,26.73753187451818
128,167123.5,457.0783333333333,9.57562139903304
129,167123.5,457.0783333333333,27.84170604496616
130,167123.5,457.0783333333333,24.454759502186345
131,167123.5,457.0783333333333,26.572495401257445
132,167123.5,457.0783333333333,16.74750233903664
133,167123.5,457.0783333333333,27.72982336654773
134,167123.5,457.0783333333333,16.205499132196746
135,167123.5,457.0783333333333,28.712306360965034
136,167123.5,457.0783333333333,27.049383845379822
137,167123.5,457.0783333333333,24.249995995707398
138,167123.5,457.0783333333333,14.27623878267655
139,167123.5,457.0783333333333,17.062114941346838
140,167123.5,457.0783333333333,20.386402027027025
141,167123.5,457.0783333333333,17.63059097676225
142,167123.5,457.0783333333333,32.333211367239905
143,167123.5,457.0783333333333,15.646147426477258
144,167123.5,457.0783333333333,17.481835116892334
145,167123.5,457.0783333333333,8.210184818566155
146,167123.5,457.0783333333333,21.772262872171833
147,167123.5,457.0783333333333,18.19603587501197
148,167123.5,457.0783333333333,18.686281217926787
149,167123.5,457.0783333333333,12.885787980907015
150,167123.5,457.0783333333333,43.11303934387258
151,167123.5,457.0783333333333,21.56758803483529
152,167123.5,457.0783333333333,28.882177638231067
153,167123.5,457.0783333333333,17.093099210610806
154,167123.5,457.0783333333333,10.346219565469838
155,167123.5,457.0783333333333,18.887416845191115
156,167123.5,457.0783333333333,53.46512608980969
157,167123.5,457.0783333333333,12.189442134493044
158,167123.5,457.0783333333333,14.310604142778432
159,167123.5,457.0783333333333,12.5577543370238
160,167123.5,457.0783333333333,31.738333333333337
161,167123.5,457.0783333333333,14.62800148808823
162,167123.5,457.0783333333333,22.64661165465455
163,167123.5,457.0783333333333,19.098665178636985
164,167123.5,457.0783333333333,19.052206044910463
165,167123.5,457.0783333333333,10.702099495298418
166,167123.5,457.0783333333333,22.304264171421995
167,167123.5,457.0783333333333,31.630000000000003
168,167123.5,457.0783333333333,11.285549347736652
169,167123.5,457.0783333333333,11.740232484241176
170,167123.5,457.0783333333333,15.278309633827746
171,167123.5,457.0783333333333,12.170900148492683
172,167123.5,457.0783333333333,14.508259413269567
173,167123.5,457.0783333333333,18.203007025146086
174,167123.5,457.0783333333333,18.550171082995146
175,167123.5,457.0783333333333,14.550737062703915
176,167123.5,457.0783333333333,19.429146680878784
177,167123.5,457.0783333333333,23.17924116877453
178,167123.5,457.0783333333333,16.89
179,167123.5,457.0783333333333,16.198903587176737
180,167123.5,457.0783333333333,11.552444561426597
181,167123.5,457.0783333333333,11.25708855075037
182,167123.5,457.0783333333333,46.80057275724814
183,167123.5,457.0783333333333,34.300000000000004
184,167123.5,457.0783333333333,12.189362111101957
185,167123.5,457.0783333333333,16.235
186,167123.5,457.0783333333333,25.27600636837389
187,167123.5,457.0783333333333,17.783603553157374
188,167123.5,457.0783333333333,25.306194206239134
189,167123.5,457.0783333333333,15.270697814327997
190,167123.5,457.0783333333333,9.65307593150838
191,167123.5,457.0783333333333,28.491891653042288
192,167123.5,457.0783333333333,10.749684530678717
193,167123.5,457.0783333333333,22.28333333333333
194,167123.5,457.0783333333333,14.489769092582044
195,167123.5,457.0783333333333,14.37374749498998
196,167123.5,457.0783333333333,22.920731956934077
197,167123.5,457.0783333333333,10.540688894289982
198,167123.5,457.0783333333333,15.298052623755018
199,167123.5,457.0783333333333,17.940785619364704
200,167123.5,457.0783333333333,26.541621711345343
201,167123.5,457.0783333333333,14.384553327670124
202,167123.5,457.0783333333333,10.923899936418845
203,167123.5,457.0783333333333,22.53736598632848
204,167123.5,457.0783333333333,13.697226171190533
205,167123.5,457.0783333333333,15.144512381044084
206,167123.5,457.0783333333333,14.295139289778819
207,167123.5,457.0783333333333,28.77177462370068
208,167123.5,457.0783333333333,15.046302905709583
209,167123.5,457.0783333333333,32.30153330891203
210,167123.5,457.0783333333333,29.15232385740991
211,167123.5,457.0783333333333,15.894239244842323
212,167123.5,457.0783333333333,17.973026003263318
213,167123.5,457.0783333333333,15.386897110878206
214,167123.5,457.0783333333333,25.025370067513737
215,167123.5,457.0783333333333,26.402028802691053
216,167123.5,457.0783333333333,27.351464057660113
217,167123.5,457.0783333333333,14.179112106064787
218,167123.5,457.0783333333333,16.20750650618087
219,167123.5,457.0783333333333,15.410658562949969
220,167123.5,457.0783333333333,12.752668146980875
221,167123.5,457.0783333333333,16.8844041612716
222,167123.5,457.0783333333333,13.313699441394434
223,167123.5,457.0783333333333,10.8009360183437
224,167123.5,457.0783333333333,22.61262608255604
225,167123.5,457.0783333333333,12.458095496964756
226,167123.5,457.0783333333333,11.712140230340665
227,167123.5,457.0783333333333,20.919504881986622
228,167123.5,457.0783333333333,37.18001617455314
229,167123.5,457.0783333333333,32.1355874703155
230,167123.5,457.0783333333333,36.16166666666666
231,167123.5,457.0783333333333,10.693851425716762
232,167123.5,457.0783333333333,18.91624706719743
233,167123.5,457.0783333333333,17.65657961737106
234,167123.5,457.0783333333333,9.18987748359565
235,167123.5,457.0783333333333,28.543884004318986
236,167123.5,457.0783333333333,30.98897316759991
237,167123.5,457.0783333333333,19.368797953964194
238,167123.5,457.0783333333333,24.964368934235235
239,167123.5,457.0783333333333,11.158251149888326
240,167123.5,457.0783333333333,31.452036185124577
241,167123.5,457.0783333333333,14.232561081012712
242,167123.5,457.0783333333333,13.575754046814954
243,167123.5,457.0783333333333,31.56049285620658
244,167123.5,457.0783333333333,17.258453805767747
245,167123.5,457.0783333333333,15.483699621539074
246,167123.5,457.0783333333333,23.462909478833293
247,167123.5,457.0783333333333,27.27092574808311
248,167123.5,457.0783333333333,15.095256272339244
249,167123.5,457.0783333333333,16.888559081583658
250,167123.5,457.0783333333333,26.445700444085585
251,167123.5,457.0783333333333,19.28333333333333
252,167123.5,457.0783333333333,12.729266228890824
253,167123.5,457.0783333333333,16.108654453569173
254,167123.5,457.0783333333333,17.529213555953948
255,167123.5,457.0783333333333,23.890744557363846
256,167123.5,457.0783333333333,26.458506879613935
257,167123.5,457.0783333333333,16.905724193035397
258,167123.5,457.0783333333333,22.617147831133032
259,167123.5,457.0783333333333,18.96958114349419
260,167123.5,457.0783333333333,19.540727902946273
261,167123.5,457.0783333333333,26.602113441662922
262,167123.5,457.0783333333333,18.390521997018915
263,167123.5,457.0783333333333,11.598399776912599
264,167123.5,457.0783333333333,52.58344506386282
265,167123.5,457.0783333333333,15.87074559660972
266,167123.5,457.0783333333333,22.686085677688695
267,167123.5,457.0783333333333,18.005
268,167123.5,457.0783333333333,11.825113243113975
269,167123.5,457.0783333333333,20.91609043205336
270,167123.5,457.0783333333333,20.700910087196835
271,167123.5,457.0783333333333,18.846617184160415
272,167123.5,457.0783333333333,15.54517714138361
273,167123.5,457.0783333333333,16.350255522236772
274,167123.5,457.0783333333333,21.59939784701906
275,167123.5,457.0783333333333,26.89962549134916
276,167123.5,457.0783333333333,32.57795973031793
277,167123.5,457.0783333333333,33.37459120639535
278,167123.5,457.0783333333333,20.39842029168324
279,167123.5,457.0783333333333,12.178365049786361
280,167123.5,457.0783333333333,28.671156246628964
281,167123.5,457.0783333333333,22.433248569612203
282,167123.5,457.0783333333333,25.094004709291795
283,167123.5,457.0783333333333,14.010651924762355
284,167123.5,457.0783333333333,17.574670896357254
285,167123.5,457.0783333333333,20.67782561646674
286,167123.5,457.0783333333333,13.095008890449279
287,167123.5,457.0783333333333,29.84955028618152
288,167123.5,457.0783333333333,16.748995509335852
289,167123.5,457.0783333333333,19.548894428868387
290,167123.5,457.0783333333333,26.392766497461928
291,167123.5,457.0783333333333,18.206048837677923
292,167123.5,457.0783333333333,14.069040984336628
293,167123.5,457.0783333333333,21.044786547732723
294,167123.5,457.0783333333333,28.296610789839686
295,167123.5,457.0783333333333,12.942642836475326
296,167123.5,457.0783333333333,29.049874688323257
297,167123.5,457.0783333333333,27.472906990591877
298,167123.5,457.0783333333333,40.54854885275794
299,167123.5,457.0783333333333,20.742918749387435
300,167123.5,457.0783333333333,21.52241112828439
301,167123.5,457.0783333333333,15.316669658349788
302,167123.5,457.0783333333333,16.032453858540816
303,167123.5,457.0783333333333,20.39214057242554
304,167123.5,457.0783333333333,17.17609004623201
305,167123.5,457.0783333333333,13.996479457969377
306,167123.5,457.0783333333333,11.52590341531877
307,167123.5,457.0783333333333,12.245700720457117
308,167123.5,457.0783333333333,32.78666666666666
309,167123.5,457.0783333333333,12.731361147043534
310,167123.5,457.0783333333333,11.936648269728755
311,167123.5,457.0783333333333,26.42330624669803
312,167123.5,457.0783333333333,19.802179785246803
313,167123.5,457.0783333333333,11.037229345484088
314,167123.5,457.0783333333333,23.773662596031944
315,167123.5,457.0783333333333,19.46575259724571
316,167123.5,457.0783333333333,11.107916187428115
317,167123.5,457.0783333333333,20.252555422806317
318,167123.5,457.0783333333333,21.715784677151195
319,167123.5,457.0783333333333,30.815955544389105
320,167123.5,457.0783333333333,10.161377667063793
321,167123.5,457.0783333333333,17.122362247279337
322,167123.5,457.0783333333333,20.222469688817707
323,167123.5,457.0783333333333,18.05785953530636
324,167123.5,457.0783333333333,24.69222624944937
325,167123.5,457.0783333333333,10.344037558685445
326,167123.5,457.0783333333333,20.192202805593734
327,167123.5,457.0783333333333,25.733277490306282
328,167123.5,457.0783333333333,22.137855395258583
329,167123.5,457.0783333333333,7.7609396223400005
330,167123.5,457.0783333333333,10.680095951408095
331,167123.5,457.0783333333333,19.175
332,167123.5,457.0783333333333,29.594905359985844
333,167123.5,457.0783333333333,17.90235081374322
334,167123.5,457.0783333333333,26.560513602847696
335,167123.5,457.0783333333333,21.890864873081014
336,167123.5,457.0783333333333,24.71936403938706
337,167123.5,457.0783333333333,26.596666666666668
338,167123.5,457.0783333333333,19.191382405745063
339,167123.5,457.0783333333333,20.094571246703648
340,167123.5,457.0783333333333,27.108333333333334
341,167123.5,457.0783333333333,10.417309234470421
342,167123.5,457.0783333333333,20.74897324533204
343,167123.5,457.0783333333333,25.64188126269223
344,167123.5,457.0783333333333,13.886130821204562
345,167123.5,457.0783333333333,12.616503413475808
346,167123.5,457.0783333333333,27.76639588345999
347,167123.5,457.0783333333333,12.15126112407859
348,167123.5,457.0783333333333,30.418179541755354
349,167123.5,457.0783333333333,15.53989538359349
350,167123.5,457.0783333333333,24.105668684645018
351,167123.5,457.0783333333333,20.7795881421136
352,167123.5,457.0783333333333,23.528516614311027
353,167123.5,457.0783333333333,24.425806451612903
354,167123.5,457.0783333333333,20.043228971176372
355,167123.5,457.0783333333333,28.983333333333334
356,167123.5,457.0783333333333,29.970552663406423
357,167123.5,457.0783333333333,27.07232347179006
358,167123.5,457.0783333333333,9.513012369939284
359,167123.5,457.0783333333333,20.252245113576333
360,167123.5,457.0783333333333,21.84373461647796
361,167123.5,457.0783333333333,15.227982896143411
362,167123.5,457.0783333333333,13.573777504478251
363,167123.5,457.0783333333333,39.856816544281095
364,167123.5,457.0783333333333,23.672495387823854
365,167123.5,457.0783333333333,15.012036813066565
366,167123.5,457.0783333333333,19.506971132665026
367,167123.5,457.0783333333333,14.102136311080415
368,167123.5,457.0783333333333,35.651621704259476
369,167123.5,457.0783333333333,24.652817051866933
370,167123.5,457.0783333333333,15.7542876915343
371,167123.5,457.0783333333333,12.501098956305498
372,167123.5,457.0783333333333,12.294049798414832
373,167123.5,457.0783333333333,11.232307492533437
374,167123.5,457.0783333333333,10.70031318477902
375,167123.5,457.0783333333333,18.950053689025715
376,167123.5,457.0783333333333,16.249404770493932
377,167123.5,457.0783333333333,10.4186514237324
378,167123.5,457.0783333333333,17.89637070574767
379,167123.5,457.0783333333333,21.342539810966866
380,167123.5,457.0783333333333,19.850935952765493
381,167123.5,457.0783333333333,14.103820540323639
382,167123.5,457.0783333333333,15.19547849736529
383,167123.5,457.0783333333333,34.88296871324395
384,167123.5,457.0783333333333,15.525826724737193
385,167123.5,457.0783333333333,21.901138768517587
386,167123.5,457.0783333333333,13.150866559333272
387,167123.5,457.0783333333333,20.850283516855235
388,167123.5,457.0783333333333,15.334033265182073
389,167123.5,457.0783333333333,21.749086509974326
390,167123.5,457.0783333333333,15.030580793002727
391,167123.5,457.0783333333333,14.650552250166996
392,167123.5,457.0783333333333,33.66704386607202
393,167123.5,457.0783333333333,18.575088795786186
394,167123.5,457.0783333333333,14.077864879089223
395,167123.5,457.0783333333333,13.333333333333334
396,167123.5,457.0783333333333,14.261793129844033
397,167123.5,457.0783333333333,17.535351104157893
398,167123.5,457.0783333333333,10.224166566452045
399,167123.5,457.0783333333333,11.950319866290128
400,167123.5,457.0783333333333,17.549693856823655
401,167123.5,457.0783333333333,20.84551915290265
402,167123.5,457.0783333333333,18.68995633187773
403,167123.5,457.0783333333333,18.93533173977647
404,167123.5,457.0783333333333,33.80244755244755
405,167123.5,457.0783333333333,20.906579608237067
406,167123.5,457.0783333333333,16.757166764992714
407,167123.5,457.0783333333333,14.353636597275765
408,167123.5,457.0783333333333,18.580637633812678
409,167123.5,457.0783333333333,16.994999999999997
410,167123.5,457.0783333333333,19.30550056457408
411,167123.5,457.0783333333333,22.445392919909615
412,167123.5,457.0783333333333,12.01178609491568
413,167123.5,457.0783333333333,18.65612221001243
414,167123.5,457.0783333333333,18.588893328006392
415,167123.5,457.0783333333333,13.459222227721956
416,167123.5,457.0783333333333,25.96439668420285
417,167123.5,457.0783333333333,12.62052675855821
418,167123.5,457.0783333333333,12.41
419,167123.5,457.0783333333333,11.580552750355515
420,167123.5,457.0783333333333,25.47449494177695
421,167123.5,457.0783333333333,14.403334690380559
422,167123.5,457.0783333333333,12.814219842332292
423,167123.5,457.0783333333333,10.916676460218593
424,167123.5,457.0783333333333,23.15910749260724
425,167123.5,457.0783333333333,17.41217450405675
426,167123.5,457.0783333333333,28.986125195906702
427,167123.5,457.0783333333333,22.873037028452224
428,167123.5,457.0783333333333,25.703844931680962
429,167123.5,457.0783333333333,24.616966580976865
430,167123.5,457.0783333333333,19.26018464913617
431,167123.5,457.0783333333333,23.365450791465932
432,167123.5,457.0783333333333,19.68354817032195
433,167123.5,457.0783333333333,15.390241899970892
434,167123.5,457.0783333333333,12.89049845918715
435,167123.5,457.0783333333333,25.030152986732684
436,167123.5,457.0783333333333,18.365000000000002
437,167123.5,457.0783333333333,20.435209308565096
438,167123.5,457.0783333333333,15.252159008504188
439,167123.5,457.0783333333333,14.454588948249741
440,167123.5,457.0783333333333,20.566676566676566
441,167123.5,457.0783333333333,22.5976815509472
442,167123.5,457.0783333333333,33.34076306583066
443,167123.5,457.0783333333333,14.14243016438671
444,167123.5,457.0783333333333,18.386762771294663
445,167123.5,457.0783333333333,13.999928934370892
446,167123.5,457.0783333333333,18.099319384925636
447,167123.5,457.0783333333333,14.257075308659045
448,167123.5,457.0783333333333,14.361218741381416
449,167123.5,457.0783333333333,15.838675743802472
450,167123.5,457.0783333333333,47.568022615311065
451,167123.5,457.0783333333333,35.30945133848435
452,167123.5,457.0783333333333,16.47261041775652
453,167123.5,457.0783333333333,54.38666666666667
454,167123.5,457.0783333333333,36.4935695840045
455,167123.5,457.0783333333333,28.521221951878882
456,167123.5,457.0783333333333,24.76220450412645
457,167123.5,457.0783333333333,12.136571993819219
458,167123.5,457.0783333333333,14.61553285796878
459,167123.5,457.0783333333333,15.62974972134968
460,167123.5,457.0783333333333,28.34376421501733
461,167123.5,457.0783333333333,29.14210749986142
462,167123.5,457.0783333333333,22.50003384277998
463,167123.5,457.0783333333333,21.362284162193625
464,167123.5,457.0783333333333,10.381228798510843
465,167123.5,457.0783333333333,19.258333333333333
466,167123.5,457.0783333333333,20.932922685406094
467,167123.5,457.0783333333333,11.682447531504135
468,167123.5,457.0783333333333,14.567237432104186
469,167123.5,457.0783333333333,15.322901802011085
470,167123.5,457.0783333333333,18.84338039257788
471,167123.5,457.0783333333333,17.62191654226203
472,167123.5,457.0783333333333,25.578370016173263
473,167123.5,457.0783333333333,17.913502897528456
474,167123.5,457.0783333333333,32.613721007885346
475,167123.5,457.0783333333333,13.464786430335609
476,167123.5,457.0783333333333,24.19990472478455
477,167123.5,457.0783333333333,12.428561696200807
478,167123.5,457.0783333333333,12.093153323908213
479,167123.5,457.0783333333333,33.192117159795345
480,167123.5,457.0783333333333,25.24504780391353
481,167123.5,457.0783333333333,16.474698257180755
482,167123.5,457.0783333333333,30.53995788629299
483,167123.5,457.0783333333333,15.772213770916983
484,167123.5,457.0783333333333,16.48698363970812
485,167123.5,457.0783333333333,33.89193153271232
486,167123.5,457.0783333333333,18.66904667934412
487,167123.5,457.0783333333333,18.341039779798514
488,167123.5,457.0783333333333,17.052266676881235
489,167123.5,457.0783333333333,11.824499832604102
490,167123.5,457.0783333333333,9.502369946265574
491,167123.5,457.0783333333333,19.966304304223996
492,167123.5,457.0783333333333,25.3037949944242
493,167123.5,457.0783333333333,12.99825874158784
494,167123.5,457.0783333333333,32.65175227051157
495,167123.5,457.0783333333333,15.02464490914924
496,167123.5,457.0783333333333,22.517756636515795
497,167123.5,457.0783333333333,18.790208568296983
498,167123.5,457.0783333333333,31.88666666666667
499,167123.5,457.0783333333333,13.819725180284422
500,167123.5,457.0783333333333,22.620314966410927
501,167123.5,457.0783333333333,20.542921155203633
502,167123.5,457.0783333333333,29.299425119360812
503,167123.5,457.0783333333333,11.828774267625109
504,167123.5,457.0783333333333,50.763333333333335
505,167123.5,457.0783333333333,20.631719133002644
506,167123.5,457.0783333333333,8.956029134070677
507,167123.5,457.0783333333333,22.74949476314664
508,167123.5,457.0783333333333,12.091193526360309
509,167123.5,457.0783333333333,23.843025353406148
510,167123.5,457.0783333333333,22.124015639627732
511,167123.5,457.0783333333333,13.841316069939957
512,167123.5,457.0783333333333,18.99616141414793
513,167123.5,457.0783333333333,12.990975690496409
514,167123.5,457.0783333333333,19.82285327924273
515,167123.5,457.0783333333333,26.853357087184055
516,167123.5,457.0783333333333,24.481866285581862
517,167123.5,457.0783333333333,29.920980302336236
518,167123.5,457.0783333333333,10.132225578357307
519,167123.5,457.0783333333333,22.040488828539686
520,167123.5,457.0783333333333,24.811265969802555
521,167123.5,457.0783333333333,28.191666666666666
522,167123.5,457.0783333333333,22.63832362213178
523,167123.5,457.0783333333333,15.437213144068734
524,167123.5,457.0783333333333,15.254108888559848
525,167123.5,457.0783333333333,23.576050937733132
526,167123.5,457.0783333333333,20.763996692152567
527,167123.5,457.0783333333333,9.626176737333614
528,167123.5,457.0783333333333,18.95539993728816
529,167123.5,457.0783333333333,28.601284225829897
530,167123.5,457.0783333333333,21.13481416318452
531,167123.5,457.0783333333333,20.92174774632954
532,167123.5,457.0783333333333,22.738333333333333
533,167123.5,457.0783333333333,11.589709519063964
534,167123.5,457.0783333333333,26.545679777020748
535,167123.5,457.0783333333333,17.68331197776615
536,167123.5,457.0783333333333,15.422258020394827
537,167123.5,457.0783333333333,12.958167172431326
538,167123.5,457.0783333333333,15.237707093300981
539,167123.5,457.0783333333333,13.310029868836848
540,167123.5,457.0783333333333,17.098426400170418
541,167123.5,457.0783333333333,12.509765729513372
542,167123.5,457.0783333333333,24.898395483748846
543,167123.5,457.0783333333333,14.953610764472899
544,167123.5,457.0783333333333,10.117229049267884
545,167123.5,457.0783333333333,39.890181690247026
546,167123.5,457.0783333333333,31.941880187928728
547,167123.5,457.0783333333333,16.511666666666667
548,167123.5,457.0783333333333,21.592016083901587
549,167123.5,457.0783333333333,16.908586855198966
550,167123.5,457.0783333333333,58.64833333333333
551,167123.5,457.0783333333333,13.584186743880547
552,167123.5,457.0783333333333,18.548604610576085
553,167123.5,457.0783333333333,26.641980431902702
554,167123.5,457.0783333333333,12.198525934555185
555,167123.5,457.0783333333333,32.2727457434272
556,167123.5,457.0783333333333,11.318872748728612
557,167123.5,457.0783333333333,25.261305460750854
558,167123.5,457.0783333333333,17.33983953199109
559,167123.5,457.0783333333333,17.30549851699749
560,167123.5,457.0783333333333,43.63147197730696
561,167123.5,457.0783333333333,17.85860153569678
562,167123.5,457.0783333333333,13.97716894977169
563,167123.5,457.0783333333333,21.834900057193977
564,167123.5,457.0783333333333,19.925
565,167123.5,457.0783333333333,13.31738437001595
566,167123.5,457.0783333333333,16.692400293101645
567,167123.5,457.0783333333333,23.801993544958457
568,167123.5,457.0783333333333,26.782500823193377
569,167123.5,457.0783333333333,9.863582920114217
570,167123.5,457.0783333333333,30.043888815001996
571,167123.5,457.0783333333333,14.997946061048095
572,167123.5,457.0783333333333,18.5692894429875
573,167123.5,457.0783333333333,11.409042246561805
574,167123.5,457.0783333333333,35.58817725016319
575,167123.5,457.0783333333333,23.367345165047194
576,167123.5,457.0783333333333,31.275
577,167123.5,457.0783333333333,36.38166666666667
578,167123.5,457.0783333333333,18.50447966919366
579,167123.5,457.0783333333333,18.973705096345256
580,167123.5,457.0783333333333,18.452173576433246
581,167123.5,457.0783333333333,15.41284124301527
582,167123.5,457.0783333333333,28.01154961480541
583,167123.5,457.0783333333333,17.78694946864275
584,167123.5,457.0783333333333,11.997813199049043
585,167123.5,457.0783333333333,13.794202821541488
586,167123.5,457.0783333333333,27.37665078502222
587,167123.5,457.0783333333333,39.624925788389234
588,167123.5,457.0783333333333,18.047574502205
589,167123.5,457.0783333333333,18.180612846199175
590,167123.5,457.0783333333333,42.824656255176876
591,167123.5,457.0783333333333,22.221590020056613
592,167123.5,457.0783333333333,11.853561738144414
593,167123.5,457.0783333333333,12.352064364348186
594,167123.5,457.0783333333333,12.564617755496165
595,167123.5,457.0783333333333,31.03109057216719
596,167123.5,457.0783333333333,21.945
597,167123.5,457.0783333333333,14.446805742290843
598,167123.5,457.0783333333333,22.786288021770616
599,167123.5,457.0783333333333,18.02974685955977
600,167123.5,457.0783333333333,12.023758718058145
601,167123.5,457.0783333333333,24.46897061997102
602,167123.5,457.0783333333333,31.681730853200595
603,167123.5,457.0783333333333,17.070513298070473
604,167123.5,457.0783333333333,13.981656000126003
605,167123.5,457.0783333333333,15.272514162922446
606,167123.5,457.0783333333333,12.193864258109341
607,167123.5,457.0783333333333,10.64928724858426
608,167123.5,457.0783333333333,18.48360655737705
